user_id,uuid,age,gender,city,university,major,study_year,living_status,scholarship,part_time_income,other_income,total_income,monthly_budget,financial_goal,goal_amount,target_months,financial_personality
439,cc01fc40-255e-4497-946e-acf0ba366d82,25,Male,Riyadh,King Saud University,Information Systems,1,Dorm,1000,800,200,2000,1737.49,Laptop,5000,9,Coffee Lover
440,9cf73c55-0621-4853-b3cd-4c250942d1ea,20,Female,Qassim,Qassim University,Cybersecurity,2,Dorm,1000,1200,0,2200,1666.55,Phone,4500,6,Social Spender
441,51f26ac0-5284-4571-9e07-9b37c17f378e,23,Female,Riyadh,Umm Al-Qura University,Cybersecurity,2,With Family,1000,0,200,1200,1027.25,Travel,4000,3,Tech Enthusiast
442,f1fffcb4-0152-4006-a23c-dd1d27595d03,21,Female,Riyadh,Imam Mohammad Ibn Saud Islamic University,Software Engineering,2,Dorm,1500,2500,0,4000,3774.86,Emergency Fund,6000,12,Coffee Lover
443,28c85c98-bc22-403e-b622-027f80bd66c9,22,Male,Tabuk,Prince Sattam bin Abdulaziz University,Business Administration,5,Shared Apartment,990,1800,0,2790,2515.69,Travel,4000,3,Disciplined
444,ab257654-2718-4472-b9e1-d26fdc7a33b2,25,Male,Jeddah,Imam Mohammad Ibn Saud Islamic University,Mechanical Engineering,4,Dorm,0,500,0,500,407.6,Laptop,5000,6,Social Spender
445,27d39a80-2cbf-40e5-9f19-ac60ace369d8,19,Male,Tabuk,Imam Mohammad Ibn Saud Islamic University,Accounting,2,With Family,1500,0,0,1500,1300.53,Phone,4500,3,Impulsive
446,b835d992-91f3-4f36-a0e3-0365d4e9e790,23,Male,Qassim,Imam Mohammad Ibn Saud Islamic University,Law,3,Alone,990,1800,0,2790,2205.33,Emergency Fund,6000,6,Disciplined
447,fa8dd952-ef10-4cd2-bcdd-6628e45c8771,25,Female,Dammam,King Fahd University of Petroleum and Minerals,Cybersecurity,3,Dorm,1000,0,0,1000,907.91,Emergency Fund,6000,6,Shopaholic
448,6cdce134-7ca7-4b62-86dc-d7e6d9536b6c,25,Male,Qassim,Taibah University,Artificial Intelligence,1,Dorm,1000,0,0,1000,897.24,Car,25000,6,Balanced
449,f13c5555-dda0-4292-b3b4-4c8e7444c96d,18,Female,Riyadh,King Saud University,Finance,5,With Family,990,0,400,1390,1190.15,Phone,4500,12,Budget Student
450,ec80c1b1-2b19-4f75-90da-9e7cfd41dca5,18,Female,Makkah,King Abdulaziz University,Business Administration,3,With Family,1000,0,0,1000,949.79,Laptop,5000,3,Coffee Lover
451,3045f6ef-a24b-45f9-bf63-d44e2c07fb76,18,Female,Qassim,King Abdulaziz University,Mechanical Engineering,4,With Family,990,800,400,2190,2024.24,Gaming PC,8000,12,Social Spender
452,6ee7c02b-49e9-43b7-b59a-623cde6f1e67,23,Male,Madinah,Qassim University,Electrical Engineering,3,Dorm,0,800,0,800,698.0,Gaming PC,8000,6,Budget Student
453,ce237e2e-1c5b-4bda-a354-adc25748a6e4,23,Male,Jeddah,Qassim University,Business Administration,4,Dorm,0,1200,200,1400,1152.36,Laptop,5000,6,Tech Enthusiast
454,73024f5e-9f21-42cc-be72-ef50d76544ac,23,Male,Jeddah,Taibah University,Mechanical Engineering,5,Shared Apartment,1000,500,200,1700,1513.97,Phone,4500,6,Balanced
455,d508bbb3-fc67-4c60-a474-8ae10415d1be,19,Female,Abha,Taibah University,Finance,5,With Family,1500,500,0,2000,1549.08,Laptop,5000,9,Coffee Lover
456,d84e33f0-19bc-4f5a-a406-7fc189c7906e,21,Female,Jeddah,Princess Nourah University,Accounting,2,With Family,990,800,0,1790,1684.97,Laptop,5000,3,Balanced
457,bf27ed59-74bb-4082-b40e-ca93d8081194,18,Female,Tabuk,Umm Al-Qura University,Information Systems,4,With Family,990,0,0,990,830.38,Phone,4500,3,Balanced
458,47356b3e-435f-4d83-9825-ef7bf63e5130,23,Female,Abha,King Fahd University of Petroleum and Minerals,Finance,5,Dorm,0,1200,0,1200,1027.24,Car,25000,12,Coffee Lover
459,bc6ae3e5-17c9-4521-a04a-76a72f851948,22,Male,Qassim,King Fahd University of Petroleum and Minerals,Artificial Intelligence,1,With Family,1000,1200,0,2200,1775.13,Investment,10000,6,Tech Enthusiast
460,6cb770a0-38f8-48a1-b4df-9c0b396f83e6,20,Male,Makkah,Princess Nourah University,Computer Science,3,Dorm,990,500,0,1490,1248.88,Phone,4500,9,Balanced
461,c16d99d0-3bae-41e9-a9a8-6c5ad61cc5bd,20,Female,Qassim,Umm Al-Qura University,Information Systems,5,With Family,1000,0,0,1000,934.09,Travel,4000,12,Overspender
462,16bef3f7-0293-4f41-8dfc-498b18d5b816,18,Female,Madinah,Taibah University,Artificial Intelligence,5,Dorm,1000,1800,400,3200,2911.73,Phone,4500,12,Balanced
463,93b67b4a-b16c-4383-b792-d2674333323d,19,Female,Riyadh,Qassim University,Nursing,2,With Family,990,500,0,1490,1145.06,Gaming PC,8000,3,Tech Enthusiast
464,441416f2-a481-4855-9314-d175f333fe31,22,Male,Riyadh,Princess Nourah University,Medicine,4,Dorm,990,500,200,1690,1591.18,Investment,10000,12,Balanced
465,d3b1b46b-4b81-44ba-bd96-d9dc8589780c,23,Female,Dammam,Qassim University,Business Administration,4,With Family,990,800,400,2190,1767.18,Gaming PC,8000,9,Balanced
466,0261222e-7597-442d-b556-2d6e39cf216f,24,Female,Madinah,King Abdulaziz University,Electrical Engineering,4,Dorm,990,500,0,1490,1240.93,Emergency Fund,6000,3,Disciplined
467,1c6e5692-d859-4f88-abd0-2171ee0852ff,19,Female,Jeddah,King Saud University,Accounting,3,With Family,990,2500,0,3490,3005.46,Travel,4000,6,Balanced
468,c29fbfde-231e-47c8-98a5-22fb93b591d6,22,Female,Qassim,Umm Al-Qura University,Mechanical Engineering,4,With Family,1000,0,0,1000,908.24,Investment,10000,6,Balanced
469,e655e348-adff-438b-a55e-6d04a68ad1a2,22,Female,Dammam,Taibah University,Mechanical Engineering,2,With Family,1500,1200,0,2700,2437.95,Gaming PC,8000,12,Improving
470,d0250cf4-502c-4046-80f7-637712c2d9ad,24,Female,Qassim,Princess Nourah University,Business Administration,5,Dorm,0,800,0,800,602.81,Car,25000,9,Balanced
471,6f006b82-340b-4001-9bbc-dbb7fa4d7667,23,Male,Riyadh,Prince Sattam bin Abdulaziz University,Business Administration,4,Dorm,0,0,400,400,376.41,Phone,4500,3,Balanced
472,4d2366b4-4825-49b8-ac1d-8898c0c0130d,20,Male,Dammam,Umm Al-Qura University,Business Administration,3,Shared Apartment,1000,1800,0,2800,2483.58,Investment,10000,9,Balanced
473,19acbeb2-f597-4b30-9cfd-db29a13c78de,20,Male,Dammam,Umm Al-Qura University,Artificial Intelligence,3,Shared Apartment,1000,0,0,1000,832.4,Travel,4000,6,Disciplined
474,a50a63cd-2a5c-4546-8132-546cd3d8b531,19,Female,Qassim,Princess Nourah University,Software Engineering,2,Alone,990,0,0,990,837.44,Car,25000,9,Social Spender
475,fb0e8ac1-044b-4078-9ac9-c3defb32a2a2,23,Male,Madinah,King Saud University,Mechanical Engineering,1,With Family,990,0,700,1690,1557.1,Car,25000,6,Social Spender
476,010c29b1-b7d9-4a00-808e-e61e6848ff82,19,Male,Riyadh,Taibah University,Electrical Engineering,4,With Family,990,0,700,1690,1303.94,Emergency Fund,6000,3,Coffee Lover
477,736ecf50-cf64-467c-a3d9-5688564bc451,19,Male,Makkah,King Khalid University,Cybersecurity,2,Dorm,1500,0,0,1500,1133.78,Laptop,5000,6,Budget Student
478,b6d2ef49-d4b1-4ae9-9670-c5b4192a37f7,21,Male,Jeddah,King Khalid University,Electrical Engineering,1,With Family,1500,1800,0,3300,2947.44,Phone,4500,9,Balanced
479,e16e4f27-f00d-42ee-a151-bd8313a5cdde,25,Female,Dammam,Taibah University,Law,1,With Family,1000,0,200,1200,985.16,Phone,4500,12,Coffee Lover
480,67d19337-b814-4fe3-a60b-f7cbe41ce76e,19,Female,Jeddah,Umm Al-Qura University,Information Systems,4,Shared Apartment,1000,0,200,1200,1069.14,Travel,4000,3,Disciplined
481,d7deda2e-6b43-4c00-8905-7396f8fed964,22,Female,Makkah,Umm Al-Qura University,Accounting,3,Alone,990,0,0,990,827.24,Gaming PC,8000,3,Impulsive
482,42ddc91c-ffca-4921-a5c5-87a5ca80e91a,25,Male,Tabuk,Taibah University,Medicine,1,With Family,1000,1800,0,2800,2321.09,Laptop,5000,3,Social Spender
483,d11fe59b-6ffc-4d6c-8f8f-6e771e2f5d2f,23,Male,Tabuk,Princess Nourah University,Cybersecurity,4,Dorm,1500,0,0,1500,1208.56,Phone,4500,9,Social Spender
484,db4117e3-2cfe-4069-950f-b8452a74c8ef,24,Female,Madinah,King Abdulaziz University,Electrical Engineering,4,With Family,1000,1800,0,2800,2240.39,Gaming PC,8000,12,Balanced
485,d9e4f359-60cf-4ee3-af7b-5acad3029ecc,19,Female,Riyadh,King Abdulaziz University,Accounting,5,Dorm,1500,0,200,1700,1326.93,Investment,10000,3,Budget Student
486,3ffacbda-4604-4633-a3fc-e16800a6278a,21,Female,Qassim,Taibah University,Medicine,3,With Family,1000,500,0,1500,1367.84,Emergency Fund,6000,3,Improving
487,54738dba-39c4-4489-bd0e-bb6d03974619,25,Female,Tabuk,Taibah University,Finance,1,With Family,0,0,400,400,344.53,Emergency Fund,6000,9,Impulsive
488,a8403a38-151c-4ee5-b613-ed3a91e8cb34,25,Male,Qassim,Umm Al-Qura University,Law,5,Dorm,990,0,0,990,836.73,Emergency Fund,6000,6,Shopaholic
489,1f3e3c47-d572-45ab-ac46-6cbd5db5d8e9,23,Female,Abha,King Saud University,Computer Science,5,With Family,990,500,700,2190,2009.08,Car,25000,9,Budget Student
490,233aa91f-da5d-4a61-9cff-fb6486908f1a,19,Female,Abha,King Fahd University of Petroleum and Minerals,Accounting,3,With Family,1000,1200,0,2200,1757.46,Emergency Fund,6000,6,Tech Enthusiast
491,8496b0a4-f06b-423b-b2d2-e6d500e31954,19,Female,Dammam,King Saud University,Medicine,3,With Family,1000,1800,0,2800,2468.35,Travel,4000,12,Shopaholic
492,c1ab2497-3a2c-48eb-9968-9c2e624696dc,18,Female,Tabuk,King Khalid University,Accounting,3,Dorm,1500,0,0,1500,1367.5,Car,25000,3,Social Spender
493,3d7d9770-0aa6-40f9-a1bc-5e9f6fb17aeb,23,Male,Madinah,King Fahd University of Petroleum and Minerals,Accounting,2,With Family,990,500,200,1690,1553.9,Gaming PC,8000,3,Budget Student
494,e4ffe4a2-2421-4055-8e58-9e0127a923e1,24,Male,Jeddah,King Khalid University,Software Engineering,5,With Family,1000,0,0,1000,763.45,Car,25000,12,Coffee Lover
495,8340503d-597c-46e6-aef7-fad3ed7cbaec,22,Female,Abha,Imam Mohammad Ibn Saud Islamic University,Accounting,4,With Family,990,0,200,1190,1015.16,Car,25000,6,Impulsive
496,2a934429-ae5d-4e53-bf36-5807098c67e5,21,Female,Madinah,Umm Al-Qura University,Electrical Engineering,5,Shared Apartment,1000,500,0,1500,1397.05,Emergency Fund,6000,3,Shopaholic
497,f3c223e1-9304-49c3-893c-b7073df2a858,22,Female,Tabuk,King Fahd University of Petroleum and Minerals,Software Engineering,2,Shared Apartment,990,0,0,990,795.35,Gaming PC,8000,9,Tech Enthusiast
498,e07f9270-0442-4478-b4fb-2ce25a33c00c,20,Male,Riyadh,Imam Mohammad Ibn Saud Islamic University,Electrical Engineering,3,With Family,990,800,0,1790,1542.92,Laptop,5000,12,Coffee Lover
499,61c2c026-e0ce-4226-bb0d-215863232e76,22,Female,Dammam,King Saud University,Mechanical Engineering,4,Shared Apartment,1500,0,0,1500,1141.6,Laptop,5000,3,Balanced
500,bb0a8dd2-60df-4118-b548-81185efba8b8,19,Female,Dammam,Imam Mohammad Ibn Saud Islamic University,Software Engineering,5,Dorm,990,0,700,1690,1582.83,Travel,4000,9,Coffee Lover
